"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.Numerics.Vectors.dll"
"Message",Normal,"The assembly 'System.Numerics.Vectors.WindowsRuntime.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.Numerics.Vectors.WindowsRuntime.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.Numerics.Vectors.WindowsRuntime.dll"
"Message",Normal,"The assembly 'System.ObjectModel.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.ObjectModel.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.ObjectModel.dll"
"Message",Normal,"The assembly 'System.Private.DataContractSerialization.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.Private.DataContractSerialization.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.Private.DataContractSerialization.dll"
"Message",Normal,"The assembly 'System.Private.ServiceModel.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.Private.ServiceModel.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.Private.ServiceModel.dll"
"Message",Normal,"The assembly 'System.Private.Uri.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.Private.Uri.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.Private.Uri.dll"
"Message",Normal,"The assembly 'System.Reflection.Context.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.Reflection.Context.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.Reflection.Context.dll"
"Message",Normal,"The assembly 'System.Reflection.DispatchProxy.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.Reflection.DispatchProxy.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.Reflection.DispatchProxy.dll"
"Message",Normal,"The assembly 'System.Reflection.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.Reflection.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.Reflection.dll"
"Message",Normal,"The assembly 'System.Reflection.Emit.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.Reflection.Emit.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.Reflection.Emit.dll"
"Message",Normal,"The assembly 'System.Reflection.Extensions.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.Reflection.Extensions.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.Reflection.Extensions.dll"
"Message",Normal,"The assembly 'System.Reflection.Metadata.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.Reflection.Metadata.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.Reflection.Metadata.dll"
"Message",Normal,"The assembly 'System.Reflection.Primitives.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.Reflection.Primitives.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.Reflection.Primitives.dll"
"Message",Normal,"The assembly 'System.Reflection.TypeExtensions.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.Reflection.TypeExtensions.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.Reflection.TypeExtensions.dll"
"Message",Normal,"The assembly 'System.Resources.ResourceManager.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.Resources.ResourceManager.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.Resources.ResourceManager.dll"
"Message",Normal,"The assembly 'System.Runtime.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.Runtime.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.Runtime.dll"
"Message",Normal,"The assembly 'System.Runtime.Extensions.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.Runtime.Extensions.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.Runtime.Extensions.dll"
"Message",Normal,"The assembly 'System.Runtime.Handles.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.Runtime.Handles.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.Runtime.Handles.dll"
"Message",Normal,"The assembly 'System.Runtime.InteropServices.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.Runtime.InteropServices.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.Runtime.InteropServices.dll"
"Message",Normal,"The assembly 'System.Runtime.InteropServices.WindowsRuntime.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.Runtime.InteropServices.WindowsRuntime.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.Runtime.InteropServices.WindowsRuntime.dll"
"Message",Normal,"The assembly 'System.Runtime.Numerics.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.Runtime.Numerics.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.Runtime.Numerics.dll"
"Message",Normal,"The assembly 'System.Runtime.Serialization.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.Runtime.Serialization.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.Runtime.Serialization.dll"
"Message",Normal,"The assembly 'System.Runtime.Serialization.Json.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.Runtime.Serialization.Json.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.Runtime.Serialization.Json.dll"
"Message",Normal,"The assembly 'System.Runtime.Serialization.Primitives.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.Runtime.Serialization.Primitives.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.Runtime.Serialization.Primitives.dll"
"Message",Normal,"The assembly 'System.Runtime.Serialization.Xml.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.Runtime.Serialization.Xml.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.Runtime.Serialization.Xml.dll"
"Message",Normal,"The assembly 'System.Runtime.WindowsRuntime.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/intermediate/TransformedSRWR/System.Runtime.WindowsRuntime.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.Runtime.WindowsRuntime.dll"
"Message",Normal,"The assembly 'System.Runtime.WindowsRuntime.UI.Xaml.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.Runtime.WindowsRuntime.UI.Xaml.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.Runtime.WindowsRuntime.UI.Xaml.dll"
"Message",Normal,"The assembly 'System.Security.Claims.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.Security.Claims.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.Security.Claims.dll"
"Message",Normal,"The assembly 'System.Security.Cryptography.Algorithms.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.Security.Cryptography.Algorithms.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.Security.Cryptography.Algorithms.dll"
"Message",Normal,"The assembly 'System.Security.Cryptography.Cng.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.Security.Cryptography.Cng.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.Security.Cryptography.Cng.dll"
"Message",Normal,"The assembly 'System.Security.Cryptography.Encoding.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.Security.Cryptography.Encoding.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.Security.Cryptography.Encoding.dll"
"Message",Normal,"The assembly 'System.Security.Cryptography.Primitives.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.Security.Cryptography.Primitives.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.Security.Cryptography.Primitives.dll"
"Message",Normal,"The assembly 'System.Security.Cryptography.X509Certificates.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.Security.Cryptography.X509Certificates.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.Security.Cryptography.X509Certificates.dll"
"Message",Normal,"The assembly 'System.Security.Principal.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.Security.Principal.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.Security.Principal.dll"
"Message",Normal,"The assembly 'System.ServiceModel.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.ServiceModel.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.ServiceModel.dll"
"Message",Normal,"The assembly 'System.ServiceModel.Duplex.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.ServiceModel.Duplex.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.ServiceModel.Duplex.dll"
"Message",Normal,"The assembly 'System.ServiceModel.Http.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.ServiceModel.Http.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.ServiceModel.Http.dll"
"Message",Normal,"The assembly 'System.ServiceModel.NetTcp.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.ServiceModel.NetTcp.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.ServiceModel.NetTcp.dll"
"Message",Normal,"The assembly 'System.ServiceModel.Primitives.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.ServiceModel.Primitives.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.ServiceModel.Primitives.dll"
"Message",Normal,"The assembly 'System.ServiceModel.Security.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.ServiceModel.Security.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.ServiceModel.Security.dll"
"Message",Normal,"The assembly 'System.ServiceModel.Web.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.ServiceModel.Web.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.ServiceModel.Web.dll"
"Message",Normal,"The assembly 'System.Text.Encoding.CodePages.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.Text.Encoding.CodePages.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.Text.Encoding.CodePages.dll"
"Message",Normal,"The assembly 'System.Text.Encoding.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.Text.Encoding.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.Text.Encoding.dll"
"Message",Normal,"The assembly 'System.Text.Encoding.Extensions.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.Text.Encoding.Extensions.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.Text.Encoding.Extensions.dll"
"Message",Normal,"The assembly 'System.Text.RegularExpressions.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.Text.RegularExpressions.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.Text.RegularExpressions.dll"
"Message",Normal,"The assembly 'System.Threading.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.Threading.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.Threading.dll"
"Message",Normal,"The assembly 'System.Threading.Overlapped.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.Threading.Overlapped.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.Threading.Overlapped.dll"
"Message",Normal,"The assembly 'System.Threading.Tasks.Dataflow.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.Threading.Tasks.Dataflow.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.Threading.Tasks.Dataflow.dll"
"Message",Normal,"The assembly 'System.Threading.Tasks.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.Threading.Tasks.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.Threading.Tasks.dll"
"Message",Normal,"The assembly 'System.Threading.Tasks.Extensions.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.Threading.Tasks.Extensions.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.Threading.Tasks.Extensions.dll"
"Message",Normal,"The assembly 'System.Threading.Tasks.Parallel.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.Threading.Tasks.Parallel.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.Threading.Tasks.Parallel.dll"
"Message",Normal,"The assembly 'System.Threading.Timer.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.Threading.Timer.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.Threading.Timer.dll"
"Message",Normal,"The assembly 'System.Windows.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.Windows.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.Windows.dll"
"Message",Normal,"The assembly 'System.Xml.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.Xml.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.Xml.dll"
"Message",Normal,"The assembly 'System.Xml.Linq.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.Xml.Linq.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.Xml.Linq.dll"
"Message",Normal,"The assembly 'System.Xml.ReaderWriter.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.Xml.ReaderWriter.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.Xml.ReaderWriter.dll"
"Message",Normal,"The assembly 'System.Xml.Serialization.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.Xml.Serialization.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.Xml.Serialization.dll"
"Message",Normal,"The assembly 'System.Xml.XDocument.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.Xml.XDocument.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.Xml.XDocument.dll"
"Message",Normal,"The assembly 'System.Xml.XmlDocument.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.Xml.XmlDocument.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.Xml.XmlDocument.dll"
"Message",Normal,"The assembly 'System.Xml.XmlSerializer.dll' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.Xml.XmlSerializer.dll"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\System.Xml.XmlSerializer.dll"
"Message",Normal,"The assembly 'Weather.exe' is found in more than one folder."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/intermediate/PreMergeILTransformed/Weather.exe"
"Message",Normal,"D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\in\Weather.exe"
"Message",Normal,"The type 'System.DBNull' is found in more than one assembly."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.Data.Common.dll"
"Message",Normal,"file:///C:/Users/Sahar/.nuget/packages/microsoft.net.native.compiler/1.7.0/tools/x86/ilc/lib/Private/System.Private.Reflection.Core.dll"
"Message",Normal,"The type 'System.Reflection.BindingFlags' is found in more than one assembly."
"Message",Normal,"file:///D:/Windows Universal/Weather/Weather/obj/x86/Release/ilc/in/System.Reflection.TypeExtensions.dll"
"Message",Normal,"file:///C:/Users/Sahar/.nuget/packages/microsoft.net.native.compiler/1.7.0/tools/x86/ilc/lib/Private/System.Private.Reflection.dll"
"Message",High,"Generating System.Reflection.DispatchProxy proxy code."
"Message",Normal,"Running 'DumpNativeResources' transform, heap at 178 MB."
"Message",Normal,"Running 'ReducedCopyInitialize' transform, heap at 178 MB."
"Message",Normal,"Running 'ReducedCopyEmptyTypes' transform, heap at 201 MB."
"Message",Normal,"Running 'ReducedCopyPopulateTypes' transform, heap at 203 MB."
"Message",Normal,"Running 'ReducedCopyLateMetadata' transform, heap at 219 MB."
"Message",Normal,"Running 'ReducedCopyMethodBodies' transform, heap at 231 MB."
"Message",Normal,"Running 'ReducedCopyComplete' transform, heap at 176 MB."
"Message",Normal,"Running 'ReducedCopyCleanup' transform, heap at 194 MB."
"Message",Normal,"Running 'DeveloperExperienceModeOnlyCodeRemover' transform, heap at 47 MB."
"Message",Normal,"Running 'ComImportDetector' transform, heap at 53 MB."
"Message",Normal,"Running 'McgAccessor' transform, heap at 53 MB."
"Message",Normal,"Running 'McgRedirect' transform, heap at 54 MB."
"Message",Normal,"Running 'McgRedirect' transform, heap at 57 MB."
"Message",Normal,"Running 'McgTypeOf' transform, heap at 57 MB."
"Message",Normal,"Running 'ExceptionMiniaturizer' transform, heap at 63 MB."
"Message",Normal,"Running 'EventSource' transform, heap at 71 MB."
"Message",Normal,"Running 'ValueType' transform, heap at 71 MB."
"Message",Normal,"Running 'Attribute' transform, heap at 71 MB."
"Message",Normal,"Running 'GetType' transform, heap at 72 MB."
"Message",Normal,"Running 'McgFixups' transform, heap at 72 MB."
"Message",Normal,"Running 'ResourceManagerCtor' transform, heap at 73 MB."
"Message",Normal,"Running 'TypeofTypeHandle' transform, heap at 73 MB."
"Message",Normal,"Running 'DispatchProxyIntrinsics' transform, heap at 75 MB."
"Message",Normal,"Running 'StaticInitData' transform, heap at 76 MB."
"Message",Normal,"Running 'StartupCodeInjector' transform, heap at 85 MB."
"Message",Normal,"Running 'InjectAppContextSwitches' transform, heap at 85 MB."
"Message",Normal,"Running 'ImplementLibraryDynamicInvokeHelpers' transform, heap at 85 MB."
"Message",Normal,"Running 'Delegate' transform, heap at 85 MB."
"Message",Normal,"Running 'DelegateCtorCall' transform, heap at 92 MB."
"Message",Normal,"Running 'LazyGenerics' transform, heap at 92 MB."
"Message",Normal,"Running 'AddReflectionBlockedAttributes' transform, heap at 106 MB."
"Message",Normal,"Running 'DisableOptimization' transform, heap at 106 MB."
"Message",Normal,"Running 'CreateMetadata' transform, heap at 106 MB."
"Message",Normal,"Running 'SaveRVAStatics' transform, heap at 116 MB."
"Message",Normal,"Running 'ReflectionInvoke' transform, heap at 117 MB."
"Message",Normal,"Running 'ScrubOpenCalls' transform, heap at 117 MB."
"Message",Normal,"Running 'ConvertCatchIntoFilter' transform, heap at 117 MB."
"Message",Normal,"Running 'ReflectionMappingInfoEmit' transform, heap at 117 MB."
"Message",Normal,"Running 'ConvertManagedWinMD' transform, heap at 118 MB."
"Message",Normal,"Running 'Reducer' transform, heap at 118 MB."
"Message",High,"Cleaning up unreferenced code"
"Message",Normal,"Running 'WriteAssemblies' transform, heap at 108 MB."
"Message",Normal,""
"Message",Normal,"Transform summary"
"Message",Normal,"    ms | heap delta | name"
"Message",Normal,"  7481 |          1 | GenerateCodeAndCompile"
"Message",Normal,"  5063 |        182 | Analysis"
"Message",Normal,"  1028 |        -10 | Reducer"
"Message",Normal,"   663 |         46 | WriteAssemblies"
"Message",Normal,"   612 |        -24 | Mcg"
"Message",Normal,"   272 |        -55 | ReducedCopyMethodBodies"
"Message",Normal,"   207 |         23 | ReducedCopyInitialize"
"Message",Normal,"   183 |         18 | ReducedCopyComplete"
"Message",Normal,"   156 |         10 | CreateMetadata"
"Message",Normal,"   139 |         16 | ReducedCopyPopulateTypes"
"Message",Normal,"    93 |       -147 | ReducedCopyCleanup"
"Message",Normal,"    90 |         14 | LazyGenerics"
"Message",Normal,"    80 |          6 | McgTypeOf"
"Message",Normal,"    74 |         12 | ReducedCopyLateMetadata"
"Message",Normal,"    68 |          9 | StaticInitData"
"Message",Normal,"    62 |          3 | McgRedirect"
"Message",Normal,"    41 |          0 | McgRedirect"
"Message",Normal,"    37 |          8 | ExceptionMiniaturizer"
"Message",Normal,"    34 |          2 | TypeofTypeHandle"
"Message",Normal,"    23 |          7 | Delegate"
"Message",Normal,"    20 |          0 | DelegateCtorCall"
"Message",Normal,"    15 |          2 | ReducedCopyEmptyTypes"
"Message",Normal,"    15 |          1 | SaveRVAStatics"
"Message",Normal,"     9 |          6 | DeveloperExperienceModeOnlyCodeRemover"
"Message",Normal,"     9 |          1 | McgFixups"
"Message",Normal,"     8 |          0 | GetType"
"Message",Normal,"     8 |          1 | McgAccessor"
"Message",Normal,"     6 |          0 | ScrubOpenCalls"
"Message",Normal,"     6 |          1 | DispatchProxyIntrinsics"
"Message",Normal,"     5 |          0 | StartupCodeInjector"
"Message",Normal,"     4 |          0 | DumpNativeResources"
"Message",Normal,"     3 |          0 | ConvertCatchIntoFilter"
"Message",Normal,"     1 |          0 | EventSource"
"Message",Normal,"     1 |          0 | ReflectionInvoke"
"Message",Normal,"     1 |          0 | ValueType"
"Message",Normal,"     1 |          1 | Attribute"
"Message",Normal,"     1 |          1 | ReflectionMappingInfoEmit"
"Message",Normal,"     0 |          0 | ConvertManagedWinMD"
"Message",Normal,"     0 |          0 | ResourceManagerCtor"
"Message",Normal,"     0 |          0 | ComImportDetector"
"Message",Normal,"     0 |          0 | ImplementLibraryDynamicInvokeHelpers"
"Message",Normal,"     0 |          0 | InjectAppContextSwitches"
"Message",Normal,"     0 |          0 | DisableOptimization"
"Message",Normal,"     0 |          0 | AddReflectionBlockedAttributes"
"Message",Low,"Done executing task ""RunILTransforms""."
"Message",Low,"Done building target ""RunILTransforms"" in file ""ILTransforms""."
"Message",Low,"Done building project ""ILTransforms""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""GenerateMDIL"" in file ""Nutc""."
"Message",Low,""
"Message",High,"Generating native code"
"Message",Low,"Done building target ""MDILPrepareMultiFile"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Done building target ""SetBinaryForReferences"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Task ""GenerateMDILGlobalAnalysis"""
"Message",Normal,"Launching 'C:\Users\Sahar\.nuget\packages\microsoft.net.native.compiler\1.7.0\tools\x86\ilc\Tools\nutc_driver.exe @""D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\intermediate\MDIL\Weather.rsp""'"
"Message",Low,"Microsoft (R) MDIL Compiler - Version 1.7.25531.01"
"Message",Low,"Copyright (c) Microsoft Corporation.  All rights reserved."
"Message",Low,"Scanning input types"
"Message",Low,"Scanning 1550 methods."
"Message",Low,"Scanning 1233 methods."
"Message",Low,"Scanning 574 methods."
"Message",Low,"Scanning 344 methods."
"Message",Low,"Scanning 2546 methods."
"Message",Low,"Scanning 2046 methods."
"Message",Low,"Scanning 1456 methods."
"Message",Low,"Scanning 1140 methods."
"Message",Low,"Scanning 801 methods."
"Message",Low,"Scanning 503 methods."
"Message",Low,"Scanning 441 methods."
"Message",Low,"Scanning 301 methods."
"Message",Low,"Scanning 216 methods."
"Message",Low,"Scanning 195 methods."
"Message",Low,"Scanning 128 methods."
"Message",Low,"Scanning 96 methods."
"Message",Low,"Scanning 108 methods."
"Message",Low,"Scanning 53 methods."
"Message",Low,"Scanning 10 methods."
"Message",Low,"Scanning 5 methods."
"Message",Low,"Scanning 3 methods."
"Message",Low,"Scanning 3 methods."
"Message",Low,"Scanning 6 methods."
"Message",Low,"Scanning 3 methods."
"Message",Low,"Eager code generation"
"Message",Low,"Compiling 13761 methods."
"Message",Low,"Deferred code generation"
